initial state; best solution length; population size; initial sequence length; max iterations; selection ratio; number of crossovers; number of mutations; crossover ratio; tolerance; solution best fitness; solution iteration; solution length; execution time
304165827; 13; 50; 1; 5000; 0.5; 20; 50; 0.5; 60; 0; 188; 17; 50386821
304165827; 13; 50; 1; 5000; 0.5; 20; 50; 0.5; 100; 0; 274; 13; 101131207
304165827; 13; 50; 1; 5000; 0.5; 20; 100; 0.5; 30; 0; 119; 17; 62106897
304165827; 13; 50; 1; 5000; 0.5; 20; 100; 0.5; 60; 0; 86; 19; 34210882
304165827; 13; 50; 1; 5000; 0.5; 20; 100; 0.5; 100; 0; 86; 19; 32987145
304165827; 13; 50; 1; 5000; 0.5; 20; 150; 0.5; 30; 0; 82; 19; 39357710
304165827; 13; 50; 1; 5000; 0.5; 20; 150; 0.5; 60; 0; 78; 21; 34449646
304165827; 13; 50; 1; 5000; 0.5; 20; 150; 0.5; 100; 0; 78; 21; 35128890
304165827; 13; 50; 1; 5000; 0.5; 30; 20; 0.5; 30; 0; 155; 15; 27639897
304165827; 13; 50; 1; 5000; 0.5; 30; 20; 0.5; 60; 0; 167; 13; 27006687
304165827; 13; 50; 1; 5000; 0.5; 30; 20; 0.5; 100; 0; 289; 13; 46780526
304165827; 13; 50; 1; 5000; 0.5; 30; 50; 0.5; 30; 0; 141; 13; 41046903
304165827; 13; 50; 1; 5000; 0.5; 30; 50; 0.5; 60; 0; 126; 13; 28928762
